,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,freq 3,freq 4,height 0,height 1,height 2,height 3,height 4,width 0,width 1,width 2,width 3,width 4,prominence 0,prominence 1,prominence 2,prominence 3,prominence 4,second harmonics ,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,freq 3,freq 4,height 0,height 1,height 2,height 3,height 4,width 0,width 1,width 2,width 3,width 4,prominence 0,prominence 1,prominence 2,prominence 3,prominence 4,second harmonics ,target
10,5,1,8.199596972377865,16.39919394475573,8.599577312493857,0.7999606802319867,7.599626462203875,0.05517619960891559,0.018413153460554086,0.007639353781976663,0.006524033224433954,0.006049908715977204,1.385164559275907,3.650285681130924,1.0059237547136777,1.6327017899965526,1.7863885899623142,0.05489856369400736,0.01819366437265495,0.004142287220685622,0.006174763523629479,0.00421657182900999,1,2,1,9.633343163275336,19.26668632655068,9.928241423375603,8.945247223041385,1.1795930404010615,10.93583356696894,2.9779459345593082,1.308334015692763,0.9746151912652612,0.9123805228655444,1.4316250105122208,1.974549728643268,2.63210539865176,1.9395492023413252,10.093081992567338,10.916855026722095,2.8952854200800933,0.8242329027016517,0.771927774770841,0.8084783809544691,1,1.0
11,5,1,8.199596972377865,16.39919394475573,7.899611717290869,8.599577312493857,15.899218519610734,0.051742808330519766,0.019237905530229273,0.012324550849946662,0.0076200471345902404,0.0058628963306647216,1.4173421123986998,3.5868538565393635,0.5704452351314728,1.1387639262509168,1.275929494496978,0.051652586019218835,0.019084456779181445,0.0013905074736384748,0.004911230907346298,0.004327250397258682,1,2,1,9.633343163275336,19.26668632655068,9.928241423375603,1.3761918804679052,1.1795930404010615,10.292130755587467,2.034922449896861,1.3033606687177923,0.8426025724860676,0.7891706974715268,1.4521476019585435,1.854156623279636,3.0526517824651336,13.180090906440899,3.6627319000251024,10.238410144160882,1.981005393359496,1.0363910686964313,0.7314828047235243,0.17317187052859806,1,1.0
12,6,2,8.199596972377865,16.39919394475573,7.899611717290869,4.0997984861889325,8.599577312493857,0.050339269164792484,0.017751722296190542,0.011920073798539996,0.009439009414017804,0.00705830715924837,1.4259475601047742,3.646511874638634,0.5996559302147517,1.3312717212949323,1.1085407597886814,0.05012801575070768,0.017299300418375716,0.001860594028697116,0.008861182704108178,0.004131534891137902,1,1,1,9.633343163275336,9.928241423375603,19.26668632655068,0.8846947803007963,1.0812936203676398,9.199879900402662,1.1273180285580011,1.0998733053646377,0.9324357480252532,0.8889660547704289,1.4467851598571144,1.979505323875628,1.9225927252169013,11.833182799057525,1.3599642752004293,9.185238443335628,0.615220615090696,0.98402325550576,0.8125861158962231,0.179899756052321,1,1.0
13,9,4,8.199596972377865,16.39919394475573,7.999606802319867,7.199646122087881,7.699621547232872,0.02872123938599955,0.02512915188071637,0.009973189427752641,0.0058694476202709655,0.005725195510410912,1.2529077713043364,3.288928244728055,1.1685753899949702,1.4159101180985658,0.9124343905649112,0.028449280783723142,0.024605990044487318,0.004102364631076786,0.0017097015063815776,0.0012912903356291187,1,2,1,9.633343163275336,19.26668632655068,9.82994200334218,9.043546643074807,1.1795930404010615,14.790234117874679,3.480032925121164,2.0594318912779515,0.9143849675881838,0.8986183097271969,1.4236513225561254,2.00995856207166,2.5328147097628038,2.3313189632225004,3.5256468987109013,14.732741484344091,3.318776519401552,1.158946939250569,0.6813875976553847,0.8238148036413009,1,1.0
14,13,4,8.199596972377865,7.899611717290869,1.2999361053769785,0.8999557652609851,2.1998918706379635,0.019057295897313642,0.005806198301810879,0.005291523872052175,0.004651848635169109,0.004249087016946799,1.4778280863355064,0.916410051217298,6.056118837147094,3.5542594679125172,1.0279454643387886,0.018916785574648008,0.002701444130735529,0.0043122202476281795,0.0016100808187570071,0.002178994937530811,0,7,2,9.633343163275336,19.26668632655068,2.1625872407352795,1.5727907205347489,0.982994200334218,5.69307444658046,5.383583653142441,1.3040161661452243,0.9424437499724484,0.9329751106326004,1.4274063307467628,1.912289246941384,2.2964077565203205,3.7854701757752216,3.6424194397547995,5.671715036677817,5.1792458717846515,1.1879223759521624,0.4170348381625798,0.3808864115059968,1,1.0
15,10,2,8.199596972377865,0.6999655952029884,1.19994102034798,0.9999508502899834,1.5999213604639737,0.03168187352771465,0.029230312682341324,0.029059832876836562,0.028571646670473308,0.02537255125880377,1.509281336759173,19.589357418705927,1.6435406032404585,0.8735178363121108,0.5856036063518744,0.029334772314648663,0.026107876266842585,0.002093323308518278,0.0011990946747624624,0.0007347690487301446,0,1,1,9.633343163275336,9.82994200334218,19.26668632655068,9.043546643074807,1.2778924604344837,10.401039914531966,1.367166819254551,0.8268862128857377,0.8207363092044745,0.8196990781567979,1.4335954729667293,2.616142711126898,1.9055977523805157,2.412171200331457,16.743247655873756,10.330620276784787,0.9349115067194848,0.7695417165481485,0.4830206153353558,0.7115016833611132,1,1.0
16,4,2,11.9994102034798,5.9997051017399015,17.999115305219703,2.39988204069596,11.399439693305812,0.02021107822550797,0.00421232986195889,0.0020754528197134267,0.001916874636765718,0.0015094069276111511,1.215173937399868,1.3047406729073927,1.372267149799228,2.159593825589642,1.267389207060404,0.020191800055231468,0.004188114126265079,0.002029920506175194,0.0017383173857525329,0.0014738533605726633,1,15,1,11.992529244077463,17.595596185982505,19.168386906517245,17.89049444608277,18.873488646416988,8.768621009225622,2.3386777349852927,2.030703886117277,1.8679585867901158,1.5966869993731096,1.9043069163741817,4.629044053561671,4.051253499458993,0.6207482878759834,0.6383785201968806,8.626388606633908,2.193804810004598,1.492439002523795,0.21020590936525574,0.18268037053368924,0,1.0
17,3,3,11.9994102034798,5.9997051017399015,17.999115305219703,2.1998918706379635,1.5999213604639737,0.00886748913844313,0.005086383563633142,0.0016007373557655597,0.0007654723141364327,0.0007263273527567773,1.2121332659778543,1.4318224312670864,1.2760155231289616,4.501396523949193,2.028301717898678,0.008822045577043426,0.0050284622938631144,0.001511352143205208,0.0006989744614663213,0.00033443148735656287,1,12,5,11.992529244077463,5.996264622038732,1.3761918804679052,7.07755824240637,11.697630983977197,10.115124590779644,4.513879431135424,2.0826173199281435,2.023034082231084,1.8184759036383602,1.81131008198831,1.3159765552612015,2.5784620566417384,1.0786072251052872,2.6766858728198035,10.090555325626823,4.410244282964017,2.017096052066113,1.5649077654288956,1.3014822359348759,1,1.0
18,3,3,11.9994102034798,5.9997051017399015,17.999115305219703,1.4999262754349751,1.6999164454929718,0.020392450764583958,0.012161080374848634,0.003386879821124167,0.0031059035149254392,0.002991329970002203,1.1984988125606009,1.214136104040712,1.2009226145979994,5.3915020613691125,0.58182526051311,0.020355847344380573,0.01205958957602722,0.003108798967544719,0.0029364559978413136,0.0002491425520696126,1,1,1,11.992529244077463,11.697630983977197,11.206133883810086,12.582325764277993,1.1795930404010615,16.61135360403044,2.5776727063410045,1.482395262543433,1.2000759073799527,0.8814680181493371,1.720888037265695,2.5594117194071515,1.2477424117072358,2.2058214643061973,3.413026803652896,16.563292616517987,2.2204385482168507,0.802147641636067,0.6548259182016162,0.8171254704216963,0,1.0
19,7,4,11.9994102034798,5.9997051017399015,2.099896785608965,1.6999164454929718,3.2998378059569453,0.014157471358971987,0.006052418229518251,0.002952186516954505,0.002701199771861927,0.0015954079082004695,1.1877408107419711,1.3308383696224482,1.4560298916754455,1.2593379569944627,3.547319621568807,0.01407848705775931,0.005962671230805266,0.002839887690191341,0.0022205839533238165,0.0014621310530629292,1,7,3,11.992529244077463,1.3761918804679052,5.996264622038732,11.697630983977197,2.7523837609358104,11.354371409258905,5.412572093548728,2.821952823331328,2.0654865083409777,1.9353860034633543,1.6839778667109613,1.4565434480455757,1.3509488572452568,2.226956969455756,2.4214700217715155,11.3165722540064,5.3498151705398085,2.7712298818937713,1.7518243023296405,1.7831857606256591,1,1.0
20,20,4,11.9994102034798,5.099749336478915,2.899857465840952,5.9997051017399015,4.599773911333924,0.012260411265541624,0.0023184663891006657,0.002283701550178614,0.0021228172261042407,0.0019164449367440805,1.3285838817592577,1.4097124765935192,1.5055523514375722,1.5625966900358108,3.993137316425795,0.012149562567790508,0.002276116810162985,0.002059081227041914,0.0016010593739032679,0.0013225642071539908,1,2,1,11.992529244077463,11.697630983977197,5.996264622038732,12.680625184311412,11.206133883810086,16.217370955892992,2.488292245528579,1.7129466222176404,1.16394692707644,1.1302241180622203,1.6765751197273744,2.683939826785064,1.3873158668223908,1.547787570928392,1.0211526093087002,16.177224882853416,2.080649472967342,1.6388799470298292,0.33491343840205345,0.5483155065039532,1,1.0
21,11,2,11.9994102034798,5.9997051017399015,3.5998230610439403,5.299739506536913,2.9998525508699503,0.010604777018627585,0.0024531563283775185,0.002378512511912604,0.0017076916170697294,0.001598452126177933,1.249700121051205,1.6322073916048367,3.021321702709166,1.7981966339332733,3.076956030107919,0.01057253964649712,0.0023936891954448045,0.00217563377207153,0.001231467411636121,0.0013215384763947758,1,3,2,11.992529244077463,5.996264622038732,11.697630983977197,6.979258822372946,11.009535043743243,13.309743066299006,4.4361870670867765,2.1025077776727152,1.5075714180933493,1.4611318085308345,1.6533677143609251,1.3509201263569182,2.7768822183994786,2.187657178666356,1.054840000339695,13.267576816955195,4.392127900978422,1.922252934897104,1.272843820354407,1.0018884107375472,1,1.0
22,3,3,5.9997051017399015,11.9994102034798,17.999115305219703,12.399390543595796,17.39914479504571,0.015234759759520884,0.014749799972030376,0.008715557646439645,0.0011116281015659997,0.0010438033082358009,1.0808556795324549,1.2188834383542542,1.3576343545781242,0.6849153575651457,1.5625835456514778,0.015200135373415828,0.014704948040130169,0.008635291614639735,0.00023019020328457357,0.000888804205268393,1,2,2,11.992529244077463,5.996264622038732,11.697630983977197,17.988793866116193,11.009535043743243,12.181741690529135,7.760048885972457,1.861373050502076,1.4092692372291526,1.076657221382383,1.7128667444848276,1.328642616812452,2.394599285862782,2.1563648437872867,0.7659247097973747,12.144086952524546,7.695117726414362,1.5774298624506091,1.3764770138091522,0.529511920986911,1,1.0
23,13,4,9.811103650347944,0.9935294835795386,19.622207300695887,0.745147112684654,1.862867781711635,0.015301059938744706,0.011159131979840654,0.007388377473751394,0.0073458025653150485,0.006850105491409378,1.0651609448493389,3.6409386739091683,1.3659026451938132,0.6450377230487838,1.8745435017379,0.015235961000830247,0.010854540690884954,0.007344269919814105,0.0013144416595646585,0.0036045653775434523,1,40,30,1.8312782322060799,6.470516420461483,4.0288121108533765,3.5404712489317536,7.325112928824319,3.8995698925901774,2.6305061643183905,2.2548121009528788,2.1972705309673297,2.19169811015574,1.1938731141200805,1.3804548806624268,1.0461342332170354,1.960452931837992,0.9518000187138044,3.620271943314117,2.3485957816880125,1.5766791539903002,1.5122783380933993,1.82558885457079,1,1.0
24,20,13,9.811103650347944,0.9935294835795386,0.6209559272372116,1.862867781711635,1.6144854108167503,0.01974699079491705,0.018751993595811527,0.014923841032099204,0.013947595055059287,0.01386620094916937,1.1361760349899868,6.229005897536013,2.4937029659717767,2.8211951916947644,0.7298011151871773,0.01937350691388949,0.016769167445328755,0.003758290805168081,0.005060948871430951,0.002288614476513911,0,26,12,9.766817238432424,1.3429373702844585,1.8312782322060799,0.7325112928824319,2.8079599560493222,4.6386495490245965,2.115488798314549,2.077975310014246,1.8806834351183856,1.7530463951966566,2.4796027692371325,1.2821503773090033,1.0655512742583468,4.1042301216787385,1.299980572201875,4.588829386279417,1.8627879238009808,1.558500782666489,1.3298878385029005,1.3670727710730812,1,1.0
25,9,6,9.811103650347944,1.2419118544744232,19.622207300695887,2.1112501526065195,1.490294225369308,0.018959460186775384,0.008304281538629124,0.008228888938261757,0.007653516377025799,0.0051708060045665685,1.1226024784209585,1.6174067730695096,1.3038240888622,1.2599567713635411,0.8387567748251925,0.018864040978839636,0.007625497755645736,0.008178684841084671,0.0066174365941442295,0.002801333039286322,1,43,28,1.8312782322060799,6.1042607740202675,1.3429373702844585,4.150897326333782,5.127579050177023,3.528362799102525,2.5674576577209334,2.3772625187159693,2.3535652157971234,2.335148079170029,1.3284451175747058,1.3992979870583042,1.0650023696433255,1.6901119446544468,1.5037046094928144,3.5084997995176392,2.2551686495709715,1.6096498449279557,1.8693722369610024,1.6588928558228253,0,1.0
26,11,7,9.811103650347944,19.622207300695887,0.745147112684654,2.1112501526065195,1.2419118544744232,0.020061105240663103,0.011241538400570314,0.007502751447643868,0.006126566113746103,0.005880544112284493,1.0978695746930924,1.3733115171145869,1.4055216468849123,1.1865163159475325,1.3325924509995648,0.019901356804512632,0.011194886984719252,0.007096771215542562,0.005183984283065976,0.0038142284076606047,1,14,6,9.766817238432424,1.3429373702844585,19.655719692345254,1.8312782322060799,1.0987669393236479,7.047977643348003,1.9668444512616987,1.8677309819538912,1.58029336891847,1.4388080509625751,2.3713234131356278,1.4827552273488056,1.3620488433295463,1.079594071498141,1.0934542254045745,7.032782530086599,1.7839788281218112,1.8365761721854503,1.0448599784389572,1.008329243551874,1,1.0
27,5,3,9.811103650347944,19.622207300695887,0.9935294835795386,1.862867781711635,2.235441338053962,0.0137149793753614,0.0068913775316679785,0.006122873351090854,0.004124796076806232,0.003464987262943516,1.1194920803026491,1.3829418458952318,2.5136384121586675,3.998315770033285,1.6836732725779535,0.013644611430887712,0.006835550225780338,0.0056536875846493325,0.002885776203825359,0.0007702388936448442,1,45,34,1.8312782322060799,1.3429373702844585,0.8545965083628372,4.517152972774998,7.080942497863507,2.63097669411236,2.552131626334325,2.0948412178550058,2.0073006359949144,1.902306324838584,1.2990010321864034,0.8705135782164053,0.9844634873172984,1.2256611018406218,6.08217514338476,2.44614691257166,1.4877834446880454,1.6413202502732394,1.7875187611521266,1.8913163718179788,0,1.0
28,2,2,9.811103650347944,19.622207300695887,0.9935294835795386,1.2419118544744232,1.7386765962641926,0.02450757598061564,0.01242920122653939,0.005245022384474844,0.004060077018224417,0.003479526151146977,1.1290826216820875,1.3261726719464662,2.634033336393964,1.4897852713798798,1.6847807320097754,0.02444724055567481,0.012400401572974062,0.004890956601359738,0.0014969623764743293,0.0011576796810320532,1,26,14,9.766817238432424,7.6913685752655345,7.935539006226345,6.714686851422293,9.400561591991213,6.387607042996148,2.5847830495014237,2.0926166872607066,1.9958586060945973,1.9223273611934069,2.15732587142557,1.1821598189727285,0.8587740437935452,1.7510370794819323,0.7551580001198346,6.21949801231901,2.237847837077837,1.2097302353198407,1.543566534986604,0.7261038941287471,0,1.0
29,8,3,9.811103650347944,4.967647417897694,19.622207300695887,14.778751068245635,0.9935294835795386,0.025298780547276984,0.016693198245698083,0.007251702069767423,0.006840011154544385,0.004885210689330912,1.1579795374265842,2.422655557049154,1.3043061095985138,2.053960916544725,1.518727590109182,0.025176371630065385,0.01644515213699249,0.007193395491740661,0.006754866830114826,0.00438448449150315,1,4,4,9.766817238432424,4.883408619216213,19.655719692345254,9.400561591991213,14.772311073129046,9.886818604777538,8.858409981384082,4.620956593318364,1.6877612646400464,1.6843788179961008,2.267518161957057,1.3429378017751503,1.1272730607866492,0.5974124294369574,1.2220352942760968,9.848131718257708,8.654138481367308,4.542744239548875,0.1102315879189406,1.603682145728946,1,1.0
30,1,1,9.811103650347944,14.778751068245635,4.967647417897694,6.7063240141618845,16.517427664509828,0.07164140138450198,0.007565963769034154,0.005354204525065031,0.005155363418516379,0.004634441351376195,1.1322695662580315,1.99782740071538,1.7397845013009317,1.2986769207898945,1.15863824571818,0.07152424210477593,0.0074538331677917015,0.0052342849182986425,0.004812070016503118,0.003897528083441725,1,8,5,9.766817238432424,7.935539006226345,19.655719692345254,4.883408619216213,6.592601635941888,8.996228051809792,2.3503007232904043,2.1194366620061804,2.0834945032223184,1.9034020986539644,2.6969867358520787,1.2528488429248696,1.2618418398305664,1.6150668398384482,2.177209309385546,8.942935263495595,2.044920423600757,2.1167443884517736,2.0202236679777155,1.624938622213277,1,1.0
31,2,2,9.811103650347944,19.622207300695887,0.9935294835795386,0.6209559272372116,1.490294225369308,0.16452952295052772,0.1071618769844301,0.03020501894020076,0.022611139313041616,0.01811793957782112,1.1397099547214538,1.3407380641984616,5.289964000888693,0.6209924463858529,2.555820975149105,0.16410583552332553,0.10714700095189407,0.0273454193484632,0.003689294571052614,0.01108183198238588,1,2,2,9.766817238432424,19.655719692345254,9.034305945549995,10.865584177756071,0.6104260774020266,13.436973262418638,6.0099607363137855,1.1330415326205048,1.0183355816943402,0.9724310242867156,2.4518958223107177,1.13172174323293,0.8540619236607228,0.5308095703514795,1.5522318648480686,13.405035878133745,5.974256811142129,0.5192650311134966,0.01528513021232536,0.8612695291843857,1,1.0
32,9,3,19.622207300695887,9.811103650347944,7.699853497741424,4.843456232450251,6.7063240141618845,0.04877396134443643,0.029552018242223636,0.00908422773900475,0.008319079907031415,0.006853920744397321,1.3122609056694614,1.0723772758698402,1.2409242194121646,2.500623446480517,1.4842189023021677,0.04862685653342917,0.02921282161845846,0.008441681008459942,0.007744024549848842,0.00626910165658896,1,2,2,9.766817238432424,19.655719692345254,6.22634598950067,10.499328531314855,7.6913685752655345,14.065404726531035,5.255075125885157,1.4239933648415348,1.3840693157601929,1.1556864163150669,2.3280137474304468,1.111449624275025,1.9774277528914936,0.8972743114492232,1.3417460522782534,13.942552690551196,5.226850803216116,1.1996970977722932,0.2227532402649264,0.8904877376775133,1,1.0
33,6,2,9.811103650347944,19.622207300695887,0.9935294835795386,2.1112501526065195,1.6144854108167503,0.017998439414553084,0.013207862952722062,0.0037083134224763096,0.002636804860589043,0.0025840204280632435,1.1077709268320035,1.3489340118405837,3.391785079460041,1.9416145852984137,2.4402932175534726,0.017961175758177482,0.013180472748128948,0.003606112539232561,0.0013118735911063866,0.0009866356035953103,1,4,2,9.766817238432424,19.655719692345254,9.400561591991213,10.499328531314855,6.714686851422293,13.510718516795334,5.231516133105986,2.0145246333397764,1.376124949008679,1.2105255955262288,2.4310343303681066,1.111380602250847,0.5013869563452857,0.95686056116989,1.2854905107887618,13.502811121500855,5.17258999930442,0.0026960622439919928,0.1733391783186462,1.0602230986100036,1,1.0
34,13,7,10.05948602124283,1.2419118544744232,0.8693382981320963,1.862867781711635,2.608014894396289,0.004334841912494343,0.0034563583734959365,0.001847590020467066,0.001371050559853641,0.0012707204875343305,1.2069027147156817,1.1733993886813057,3.8980021438462495,0.9565945261829328,2.649820971051433,0.004263205061714811,0.00316491651105669,0.000892150362947684,0.0009699397147676172,0.0010771586510680104,0,3,2,10.010987669393236,7.569283359785129,8.05762422170675,7.080942497863507,17.580271029178363,17.466347416814955,3.9850078521367225,1.4274310419091878,1.2529923096235411,1.1866041246253596,1.338806406275367,1.4673906832960455,1.1045736479447044,0.9345111558645272,2.386653420245466,17.38858456301743,3.8394500521634862,1.2106717563867253,0.7550802499950379,1.166874615070366,0,1.0
35,15,8,10.05948602124283,2.608014894396289,19.99478085703821,1.7386765962641926,1.2419118544744232,0.004484550580670931,0.0015535409158841805,0.0013732446925211494,0.0013206198826252894,0.0011840312260332762,1.2108571672518167,1.3950922665148011,1.5164372186496564,1.3894207706412318,1.9484542774204368,0.0044809640349866816,0.0014713673510612505,0.0013600770734088165,0.0011486531923100352,0.0009086002710125793,1,16,4,10.010987669393236,7.569283359785129,4.517152972774998,7.2030277133439125,5.249664265657429,11.243412944982667,3.852439353980294,2.444268598287115,2.018552105103507,1.8989444258907209,1.254462735689799,2.1158977592350894,1.390570638850221,1.0617872633705832,1.5238125915444414,11.123158712250405,3.606364402568612,2.0635326474223024,0.9718131518242026,1.4922031162038172,1,1.0
